year	text	genre	author	location	winning
2023	The wind howled and the autumn leaves skittered around my driveway like a legion of angry crabs fighting over a sandwich.	Purple Prose	Lauren Bouchard	Portland, OR	Dishonorable Mention
2023	Susan was a walking thermal reactor, with an electron-beam smile, a megawatt body and an amazing fuel assembly, radiating heat at a lethal dose; and though Jack knew that any achievable fusion of his charged particles and her spark chamber would have a very short half-life and would leave him a decaying, spent fuel rod, he also knew in his core that no amount of coolant could quench the chain reaction currently taking place in his overheated neutrinos.	Purple Prose	Mark Meiches	Dallas, TX	Dishonorable Mention
2023	Thom and Sarah basked in the warm glow of the fire and new love, watching the flames dance a seductive rumba and listening to the dry oak and cedar logs snap, crackle, and pop not entirely unlike a bowl of Rice Krispies cereal in a bowl of cold 2% milk.	Purple Prose	Candy Mosley	Hydro, OK	Dishonorable Mention
2023	Having sent his wife Rosemary to their cabin (for it was an unlit and turbulent night at sea), Basil maintained his position at the helm while the driving rain peppered his graying ginger hair, and the old salt thought sagely that it was a good thing he was a well-seasoned sailor.	Purple Prose	Donna Parsons	Tulsa, OK	Dishonorable Mention
2023	That night she looked a million dollars, which, when considering the sum of her lifetime outlay on her cosmetic surgery ($456,783), her wardrobe ($893,324), her hair and make-up ($379,330) and her jewelry ($432,339), was a poor return, indeed a hefty deficit.	Purple Prose	Joseph Williams	Devizes, Wiltshire, England	Dishonorable Mention
2023	It was love at first sight—he was tall and broad-shouldered, with a dimpled smile, twinkling green eyes, and in keeping with his combination of statistically unlikely but deeply alluring features, type AB blood, and that condition where cilantro tastes like soap.	Romance	Ananya Benegal	St. Louis, MO	Winner
2023	They had gone through fire and ice to be together, but the general mood of the wedding would have been improved if he wasn't suffering from second-degree burns and she hadn't lost several toes to frostbite.	Romance	Eliza Frost	Bellingham, WA	Dishonorable Mention
2023	It wasn't the way that she moved that first caught Edward's attention but rather that she didn't move at all, and her cold porcelain-like skin set his heart aflame because after all, she was the most beautiful corpse he had ever laid eyes on.	Romance	Ryan Hanaway	Dearborn, MI	Dishonorable Mention
2023	She languidly stretched her swan like neck looking up from her venti 10-shot, 2-pump mocha, nonfat, extra whip, with 5 shakes of cinnamon stirred in, at the long legged, lithe, and burly cowboy leaning in the doorway smoothing his flowing hair back and returning her gaze with a passion that ionized the air between them, and thought, "I should have gotten 3 pumps.”	Romance	Jim Hart	Cleburne, TX	Dishonorable Mention
2023	She was the caviar on his blintz, the cream in his coffee, the hole in his donut, and the cherry on his chocolate sundae, thought Doug Penrose as he looked at Katie through the haze of the Labor Day barbecue smoke, if only she’d stop nagging him about his weight.	Romance	G. Andrew Lundberg	Los Angeles, CA	Dishonorable Mention
2023	Hyacinth was a light and airy girl—like a soufflé which had been made with eggs cracked on a flat surface, not on the edge of a bowl, and separated with no egg yolk in the egg white, whipped into stiff peaks and baked to perfection without falling flat, as so many of her blind dates inevitably did.	Romance	Dwight & Beth MacKinney	Marengo, IL	Dishonorable Mention
2023	Her mind racing through the hasty protocol briefing she’d received shortly before launch fourteen months ago, Commander Winona Bengston, the first Earther to lead a delegation to the Nardoz system, regarded the alien commander who was now undressing her with his eyes, which wouldn’t have been that big a deal except that, his being Nardozian, the officer’s four eyes were ten feet long, and prehensile.	Science Fiction	G. Andrew Lundberg	Los Angeles, CA	Winner
2023	The signal was stronger than ever, and realizing they finally found the thing, a bunch of Mars vagabonds exited their rover and headed toward the crashed spaceship, a metal coffin, hacking into the door terminal and opening it to find this half man, half robot, the legend, the infamous first colonizer himself, Elun Musci, his paralyzed body lying still, dust of hundreds of years covering his armor, red eyes still glowing and blinking.	Science Fiction	Jyri And	Estonia	Dishonorable Mention
2023	As soon as the scent of roasted meat—tender enough to fall right off the bone, with skin seared to a perfect crisp—hit my nose, I started to regret picking a fight with that guy holding the laser pistol and hoped my insurance would cover a new arm.	Science Fiction	Joran Boersma	Drachten, The Netherlands	Dishonorable Mention
2023	We were in a proverbial Mexican Standoff (though on Martian soil— go figure), yet I lay down my weapon despite my undeniably superior skills and intellect because she was cute, seemed frightened, made no hostile moves and (parenthetically) her laser blaster was way bigger than mine.	Science Fiction	Mark Watson	Chapel Hill, NC	Dishonorable Mention
2023	The only possible way to describe the Fradosian spaceport was as a piece of partially burnt toast, with the service droids as dull knives, scraping crumbs of hyperrust into the void while applying the drab, gray butter of radioactive Meitnerium-282 sludge in cold, uneven chunks until the station itself buckled, cracked, and fell to the planet, Meitnerium-282 side down.	Science Fiction	William Kasper	Silver Springs, MD	Dishonorable Mention
2023	Yes, the Enterprise crew had taken the Non-Interference in Primitive Cultures Oath, but as the ship moved out of its undetected orbit around “Thumb-Shaped Planet” of the Galaxy Phalanges, Bones smiled to himself over beaming down a twentieth-century earth football helmet made into a lamp, because he knew they’d wonder WTF it was for eons.	Science Fiction	Kevin M. Kinzer	Spokane, WA	Dishonorable Mention
2023	Margaret Anne cautiously approached the fearsome looking aliens emerging from their spaceship that had just crash landed in the small yet trim backyard of her tidy Las Vegas home, and heard them intone in slightly accented English, "Take us to the Bellagio."	Science Fiction	Joanne Morcom	Calgary, Alberta	Dishonorable Mention
2023	While she had no regrets about throwing the lever to douse her husband's mistress in molten gold, Blanche did feel a pang of conscience for the innocent bystanders whose proximity had caused them to suffer gilt by association.	Vile Puns	Adam Chmelka	Olathe, KS	Winner
2023	Mike Nash was no quitter, so when the cease-and-desist letter from a certain aging parrot-headed pop star cost him the lease to “Jimmy’s Buffet” on the sand in Coronado, he dusted himself off, raised another stake from his long-suffering but still loving friends and relatives, and headed for Kona, which is how we come to find him sitting, tanned and contented, at the bustling bar of his next sure-fire franchise concept, Mahalo Leg.	Vile Puns	G. Andrew Lundberg	Los Angeles, CA	Dishonorable Mention
2023	The reach of the Romanov Emperors was long and deadly, especially in the last hundred years of the dynasty, and every rumor or whisper of anti-monarchists, Marxian communists, meetings of Bessarabian malcontents or anarchist "intellectuals" coming out of North America was dealt with swiftly and ruthlessly, the mutilated bodies shipped to remote Los Angeles and dumped in what would become known as the La Brea Tsar Pits.	Vile Puns	David S. Nelson	Falls Church, VA	Dishonorable Mention
2023	The day I lost my tractor was the same day I found out my wife was moonlighting as a hooker when she gave me a wad of cash and told me, “It’s from a John, dear."	Vile Puns	Yancy Sanchez	Las Cruces, NM	Dishonorable Mention
2023	Half of Rome was ablaze, but the emperor Nero reclined in his palace, plinking out a disconsolate tune on his lyre, when the door flew open, and in charged his favorite mistress (barking mad but delightfully zaftig) with a knife in each hand, and evidently set on regime change, forcing Nero to leap to his feet and snarl "Come on, baby, fight my lyre!" 	Vile Puns	Daniel Smith	Centennial, CO	Dishonorable Mention
2023	Noah had given up his career as a zoo architect in order to pursue his lifelong dream of making wine and during his first delivery to a campground’s 1970s-themed nightclub, was introduced with "Noah’s the vintner of our disco tent."   	Vile Puns	Amy Torchinsky	Chapel Hill, NC	Dishonorable Mention
